City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
261,Lhokseumawe,ID,2022-04-14 01:06:55,5.1801,97.1507,79.9,82,94,4.41,overcast clouds
262,Chifeng,CN,2022-04-14 01:06:56,42.2683,118.9636,44.67,48,29,13.15,scattered clouds
263,Meghri,AM,2022-04-14 01:06:56,38.9029,46.2446,44.96,57,0,4.72,clear sky
264,Verkhoyansk,RU,2022-04-14 01:06:56,67.5447,133.385,10.53,86,100,1.21,overcast clouds
265,Sibut,CF,2022-04-14 01:06:57,5.718,19.0739,72.28,96,100,4.25,light rain
266,Xining,CN,2022-04-14 01:06:57,36.6167,101.7667,37.45,68,69,3.0,broken clouds
267,Whitehorse,CA,2022-04-14 01:06:57,60.7161,-135.0538,35.02,31,13,4.0,few clouds
268,Yeniseysk,RU,2022-04-14 01:06:58,58.4497,92.1703,33.24,75,58,5.41,broken clouds
269,Adre,TD,2022-04-14 01:06:58,13.4667,22.2,80.15,11,17,14.79,few clouds
270,Lixourion,GR,2022-04-14 01:06:58,38.2019,20.4314,54.7,71,66,2.55,broken clouds
271,Hamilton,US,2022-04-14 01:06:59,39.1834,-84.5333,67.05,87,100,16.11,light rain
272,Sao Joao Da Barra,BR,2022-04-14 01:06:59,-21.6403,-41.0511,77.68,89,100,6.76,moderate rain
273,Bentiu,SS,2022-04-14 01:06:59,9.2333,29.8333,83.14,52,44,3.83,scattered clouds
274,Ternuvate,UA,2022-04-14 01:07:00,47.8305,36.1276,40.51,91,100,5.68,overcast clouds
275,Sola,VU,2022-04-14 01:07:00,-13.8833,167.55,82.87,73,25,12.77,scattered clouds
276,Buzim,BA,2022-04-14 01:07:01,45.0547,16.0319,45.77,80,11,1.14,few clouds
277,Savonlinna,FI,2022-04-14 01:08:01,61.8699,28.88,28.45,86,0,1.14,clear sky
278,Touros,BR,2022-04-14 01:05:11,-5.1989,-35.4608,78.85,83,7,8.21,clear sky
279,Lagoa,PT,2022-04-14 01:03:09,39.05,-27.9833,58.28,64,0,19.26,clear sky
280,Puerto Escondido,MX,2022-04-14 01:08:02,15.85,-97.0667,83.23,61,20,6.91,few clouds
281,Yarensk,RU,2022-04-14 01:08:02,62.1675,49.0916,32.38,87,100,10.94,overcast clouds
282,Bandarbeyla,SO,2022-04-14 01:08:02,9.4942,50.8122,78.96,84,13,1.97,few clouds
283,Haines Junction,CA,2022-04-14 01:08:03,60.7522,-137.5108,33.96,46,16,1.34,few clouds
284,Yar-Sale,RU,2022-04-14 01:08:03,66.8333,70.8333,33.33,100,100,6.38,overcast clouds
285,Homer,US,2022-04-14 01:08:04,59.6425,-151.5483,47.05,56,0,8.99,clear sky
286,Ankang,CN,2022-04-14 01:08:04,32.68,109.0172,60.22,46,100,6.49,overcast clouds
287,Avera,US,2022-04-14 01:08:04,33.194,-82.5271,70.56,67,100,6.82,overcast clouds
288,Capitan Bado,PY,2022-04-14 01:08:05,-23.2667,-55.5333,69.19,91,100,10.31,overcast clouds
289,Timbiqui,CO,2022-04-14 01:08:05,2.7717,-77.6654,75.83,93,100,1.16,moderate rain
290,Gore,NZ,2022-04-14 01:08:06,-46.1028,168.9436,60.67,50,21,3.76,few clouds
291,Kruisfontein,ZA,2022-04-14 01:08:06,-34.0033,24.7314,57.88,83,24,7.96,few clouds
292,Bequimao,BR,2022-04-14 01:08:07,-2.4489,-44.7825,74.26,96,100,1.83,overcast clouds
293,Puerto Penasco,MX,2022-04-14 01:08:07,31.3167,-113.5333,68.92,39,58,8.99,broken clouds
294,Upernavik,GL,2022-04-14 01:08:08,72.7868,-56.1549,-8.0,99,94,7.61,overcast clouds
295,La Ronge,CA,2022-04-14 01:08:08,55.1001,-105.2842,24.21,81,100,11.9,overcast clouds
296,Torbay,CA,2022-04-14 01:05:33,47.6666,-52.7314,33.58,92,100,17.27,overcast clouds
297,Asahikawa,JP,2022-04-14 01:04:18,43.7678,142.3703,42.28,50,100,0.78,overcast clouds
298,Lipin Bor,RU,2022-04-14 01:08:09,60.2622,37.9763,24.12,99,44,3.04,scattered clouds
299,Salalah,OM,2022-04-14 01:08:09,17.0151,54.0924,80.69,74,75,3.44,broken clouds
300,Paita,PE,2022-04-14 01:08:10,-5.0892,-81.1144,70.36,76,72,18.12,broken clouds
301,Petropavlovsk-Kamchatskiy,RU,2022-04-14 01:04:04,53.0452,158.6483,37.99,48,75,8.95,broken clouds
302,Dalbandin,PK,2022-04-14 01:08:10,28.8947,64.4101,70.5,11,0,0.89,clear sky
303,Deputatskiy,RU,2022-04-14 01:08:10,69.3,139.9,2.46,94,100,4.12,overcast clouds
304,Tondano,ID,2022-04-14 01:08:11,1.3038,124.9112,80.69,76,100,1.19,overcast clouds
305,Adrar,MR,2022-04-14 01:08:11,20.5022,-10.0711,71.51,25,0,10.13,clear sky
306,Dillon,US,2022-04-14 01:08:12,34.4166,-79.3712,75.54,68,70,14.61,broken clouds
307,Ribeira Grande,PT,2022-04-14 01:08:12,38.5167,-28.7,59.52,59,0,14.16,clear sky
308,Two Rivers,US,2022-04-14 01:08:12,44.1539,-87.5693,50.16,98,100,10.36,moderate rain
309,Pacific Grove,US,2022-04-14 01:07:27,36.6177,-121.9166,59.23,65,0,11.5,clear sky
310,Aksarka,RU,2022-04-14 01:08:13,66.5606,67.7975,33.22,100,100,3.62,overcast clouds
311,Sao Filipe,CV,2022-04-14 01:08:13,14.8961,-24.4956,71.38,76,75,5.46,broken clouds
312,Mechanicsville,US,2022-04-14 01:08:14,37.6088,-77.3733,79.38,54,75,10.36,broken clouds
313,Dolores,AR,2022-04-14 01:08:14,-36.3132,-57.6792,50.9,65,0,6.04,clear sky
314,Axim,GH,2022-04-14 01:08:15,4.8699,-2.2405,79.95,82,61,7.18,broken clouds
315,Hoquiam,US,2022-04-14 01:08:15,46.9809,-123.8893,42.78,87,40,8.05,scattered clouds
316,Cheremukhovo,RU,2022-04-14 01:08:16,60.3484,59.9851,34.74,100,100,2.21,overcast clouds
317,Nikolskoye,RU,2022-04-14 01:08:16,59.7035,30.7861,36.72,94,89,2.35,overcast clouds
318,Vilyuysk,RU,2022-04-14 01:08:17,63.7553,121.6247,30.25,95,100,8.34,light snow
319,Ancud,CL,2022-04-14 01:08:17,-41.8697,-73.8203,52.23,91,33,3.49,scattered clouds
320,Camacha,PT,2022-04-14 01:03:49,33.0833,-16.3333,58.42,72,40,5.75,scattered clouds
321,Saint George,US,2022-04-14 01:05:37,37.1041,-113.5841,62.64,8,0,17.27,clear sky
322,Dingle,PH,2022-04-14 01:08:17,10.9995,122.6711,81.36,75,100,2.89,overcast clouds
323,Mikumi,TZ,2022-04-14 01:08:18,-7.4041,36.9831,67.91,96,73,2.26,broken clouds
324,Honiara,SB,2022-04-14 01:08:18,-9.4333,159.95,88.02,61,7,7.23,clear sky
325,Clyde River,CA,2022-04-14 01:09:19,70.4692,-68.5914,-14.89,99,11,4.52,few clouds
326,Nioro,GM,2022-04-14 01:09:19,13.35,-15.75,76.57,42,100,8.68,overcast clouds
327,Kailua,US,2022-04-14 01:09:19,21.4022,-157.7394,84.18,68,100,4.0,overcast clouds
328,Emilio Carranza,MX,2022-04-14 01:09:20,19.9711,-96.6114,80.26,77,100,9.69,overcast clouds
329,Hobyo,SO,2022-04-14 01:09:20,5.3505,48.5268,81.39,76,24,11.14,few clouds
330,Paamiut,GL,2022-04-14 01:09:20,61.994,-49.6678,27.52,90,100,20.89,overcast clouds
331,Surt,LY,2022-04-14 01:09:21,31.2089,16.5887,67.46,41,56,22.1,broken clouds
332,Brindisi,IT,2022-04-14 01:09:21,40.5833,17.6667,50.77,74,85,3.91,overcast clouds
333,Tual,ID,2022-04-14 01:09:21,-5.6667,132.75,83.61,72,22,3.33,few clouds
334,Tansen,NP,2022-04-14 01:09:22,27.8673,83.5467,66.13,33,0,5.57,clear sky
335,Lake Havasu City,US,2022-04-14 01:09:22,34.4839,-114.3224,75.81,2,0,3.0,clear sky
336,Atyrau,KZ,2022-04-14 01:09:22,47.1167,51.8833,41.02,81,0,8.95,clear sky
337,Praia,CV,2022-04-14 01:09:23,14.9215,-23.5087,69.19,81,7,13.13,clear sky
338,Qaqortoq,GL,2022-04-14 01:09:23,60.7167,-46.0333,37.18,62,100,4.7,overcast clouds
339,Poum,NC,2022-04-14 01:09:23,-20.2333,164.0167,78.51,70,6,6.17,clear sky
340,Codrington,AU,2022-04-14 01:09:24,-38.2667,141.9667,71.62,36,100,11.21,overcast clouds
341,Dongning,CN,2022-04-14 01:09:24,44.0622,131.1207,49.64,34,100,3.27,overcast clouds
342,Rapar,IN,2022-04-14 01:09:25,23.5667,70.6333,75.02,71,0,10.89,clear sky
343,Copiapo,CL,2022-04-14 01:09:25,-27.3667,-70.3333,55.09,60,0,2.15,clear sky
344,Beloha,MG,2022-04-14 01:07:20,-25.1667,45.05,72.7,66,68,5.39,broken clouds
345,Pangnirtung,CA,2022-04-14 01:09:25,66.1451,-65.7125,-6.95,97,82,5.79,broken clouds
346,Boddam,GB,2022-04-14 01:09:26,57.4667,-1.7833,43.18,91,38,13.76,scattered clouds
347,Bristol,US,2022-04-14 01:09:26,41.8334,-71.1662,61.11,80,100,5.99,overcast clouds
348,Bilibino,RU,2022-04-14 01:09:26,68.0546,166.4372,24.93,75,100,4.5,overcast clouds
349,Olinda,BR,2022-04-14 01:05:53,-8.0089,-34.8553,82.13,69,0,4.61,clear sky
350,Rayadrug,IN,2022-04-14 01:09:27,14.7,76.8667,80.37,56,100,6.24,overcast clouds
351,Saint-Esteve,FR,2022-04-14 01:09:27,42.7131,2.843,57.54,73,0,11.5,clear sky
352,Saint Anthony,US,2022-04-14 01:09:28,45.0205,-93.218,38.25,56,20,13.8,few clouds
353,Zinder,NE,2022-04-14 01:09:28,13.8072,8.9881,87.44,22,72,6.44,broken clouds
354,Villazon,BO,2022-04-14 01:09:28,-22.0866,-65.5942,46.17,50,0,9.95,clear sky
355,Kadaya,RU,2022-04-14 01:09:29,50.9327,119.2911,38.39,33,29,5.84,scattered clouds
356,Usinsk,RU,2022-04-14 01:09:29,65.9939,57.5281,33.46,99,100,8.75,overcast clouds
357,Urucara,BR,2022-04-14 01:09:29,-2.5364,-57.76,76.98,92,100,2.73,light rain
358,Estelle,US,2022-04-14 01:09:30,29.8458,-90.1067,77.0,75,75,16.11,broken clouds
359,Ocos,GT,2022-04-14 01:09:30,14.5094,-92.1933,86.18,66,57,7.72,broken clouds
360,Samarkand,UZ,2022-04-14 01:09:30,39.6542,66.9597,58.42,72,5,11.5,clear sky
361,Bhimunipatnam,IN,2022-04-14 01:07:11,17.8833,83.4333,81.91,81,100,12.95,overcast clouds
362,Kavieng,PG,2022-04-14 01:09:31,-2.5744,150.7967,85.62,68,63,11.5,broken clouds
363,Seoul,KR,2022-04-14 01:06:04,37.5683,126.9778,54.84,60,100,8.37,overcast clouds
364,Solwezi,ZM,2022-04-14 01:09:31,-12.1688,26.3894,59.92,96,35,2.59,scattered clouds
365,Hirara,JP,2022-04-14 01:09:32,24.8,125.2833,74.35,84,0,2.53,clear sky
366,Same,TZ,2022-04-14 01:09:32,-4.0667,37.7333,65.68,95,72,0.2,broken clouds
367,Chornobay,UA,2022-04-14 01:09:33,49.6708,32.3239,43.14,87,100,14.9,overcast clouds
368,Kalmunai,LK,2022-04-14 01:09:33,7.4167,81.8167,78.76,84,72,3.24,broken clouds
369,Yenotayevka,RU,2022-04-14 01:09:33,47.2456,47.0281,45.88,63,100,10.16,overcast clouds
370,Dali,CN,2022-04-14 01:10:34,25.7,100.1833,63.27,70,5,5.77,moderate rain
371,Roald,NO,2022-04-14 01:10:34,62.5833,6.1333,42.75,81,3,12.66,clear sky
372,Kirillov,RU,2022-04-14 01:10:34,59.863,38.3813,25.9,99,47,3.47,scattered clouds
373,Alta Gracia,AR,2022-04-14 01:10:35,-31.6529,-64.4283,58.89,35,0,4.45,clear sky
374,East London,ZA,2022-04-14 01:06:20,-33.0153,27.9116,68.04,89,100,7.27,overcast clouds
375,Jashpurnagar,IN,2022-04-14 01:10:35,22.9,84.15,82.0,22,55,4.07,broken clouds
376,Yumen,CN,2022-04-14 01:10:35,40.2833,97.2,48.49,9,96,8.48,overcast clouds
377,Rapid Valley,US,2022-04-14 01:10:36,44.0625,-103.1463,24.01,44,0,31.07,clear sky
378,Sorland,NO,2022-04-14 01:10:36,67.667,12.6934,38.57,72,15,9.89,few clouds
379,Iranshahr,IR,2022-04-14 01:10:37,27.2025,60.6848,78.08,8,46,3.87,scattered clouds
380,Broken Hill,AU,2022-04-14 01:09:05,-31.95,141.4333,72.48,26,66,11.48,broken clouds
381,Mahebourg,MU,2022-04-14 01:10:37,-20.4081,57.7,78.26,82,66,19.86,light rain
382,Nunkini,MX,2022-04-14 01:10:38,20.3333,-90.1833,86.9,52,100,1.23,overcast clouds
383,Lang Son,VN,2022-04-14 01:10:38,21.8333,106.7333,78.26,63,1,1.36,clear sky
384,Kingston,JM,2022-04-14 01:09:35,17.997,-76.7936,79.75,79,20,24.16,few clouds
385,Ugoofaaru,MV,2022-04-14 01:10:38,5.6667,73.0,83.82,74,100,10.25,overcast clouds
386,Pudozh,RU,2022-04-14 01:10:39,61.8099,36.5345,21.97,99,69,1.28,broken clouds
387,Aswan,EG,2022-04-14 01:10:39,24.0934,32.907,69.19,21,100,9.04,overcast clouds
388,Pamanukan,ID,2022-04-14 01:10:40,-6.2842,107.8106,80.55,78,100,3.47,overcast clouds
389,Emerald,AU,2022-04-14 01:10:40,-23.5333,148.1667,79.34,56,38,9.04,scattered clouds
390,Georgiyevka,KZ,2022-04-14 01:10:40,43.0369,74.7114,55.44,88,75,11.18,broken clouds
391,Champerico,GT,2022-04-14 01:10:41,14.3,-91.9167,84.63,65,96,7.72,overcast clouds
392,Ullapool,GB,2022-04-14 01:10:41,57.8987,-5.1604,46.35,91,99,4.61,overcast clouds
393,Yenagoa,NG,2022-04-14 01:10:41,4.9247,6.2642,75.13,91,98,2.68,overcast clouds
394,Ereymentau,KZ,2022-04-14 01:10:42,51.6199,73.1033,40.57,61,99,7.65,overcast clouds
395,Bonthe,SL,2022-04-14 01:10:42,7.5264,-12.505,77.74,86,100,8.68,overcast clouds
396,Aketi,CD,2022-04-14 01:10:42,2.7388,23.7833,70.23,99,100,0.74,light rain
397,West Bay,KY,2022-04-14 01:10:43,19.3667,-81.4167,81.07,81,20,5.75,few clouds
398,Jieshi,CN,2022-04-14 01:10:43,22.8134,115.8257,75.94,65,0,12.01,clear sky
399,Union,US,2022-04-14 01:10:44,40.6334,-74.2663,72.45,72,0,5.75,clear sky
400,Rodrigues Alves,BR,2022-04-14 01:10:44,-7.738,-72.6509,73.36,99,100,2.62,overcast clouds
401,Cerrito,CO,2022-04-14 01:10:44,6.8432,-72.694,54.03,89,100,5.95,overcast clouds
402,Trojan,PL,2022-04-14 01:10:45,53.7897,20.2404,43.14,66,100,8.01,overcast clouds
403,Muktsar,IN,2022-04-14 01:10:45,30.4833,74.5167,77.56,26,0,4.97,clear sky
404,Lawton,US,2022-04-14 01:10:45,34.6087,-98.3903,60.71,26,0,11.5,clear sky
405,Sragen,ID,2022-04-14 01:10:46,-7.4264,111.0222,79.59,81,10,0.83,clear sky
406,Ewa Beach,US,2022-04-14 01:10:46,21.3156,-158.0072,84.15,52,100,18.41,overcast clouds
407,Thatta,PK,2022-04-14 01:10:46,24.7475,67.9235,76.28,78,0,12.71,clear sky
408,Alyangula,AU,2022-04-14 01:10:47,-13.8483,136.4192,88.27,60,82,7.11,broken clouds
409,Tipuani,BO,2022-04-14 01:10:47,-15.5648,-68.0185,71.67,99,100,1.34,overcast clouds
410,Ladovskaya Balka,RU,2022-04-14 01:10:47,45.6297,41.4023,39.81,65,100,11.03,overcast clouds
411,Florence,IT,2022-04-14 01:08:51,43.7667,11.25,57.29,66,0,1.99,clear sky
412,Nongan,CN,2022-04-14 01:10:48,44.382,125.1685,53.29,24,100,13.65,overcast clouds
413,Saint-Joseph,RE,2022-04-14 01:10:48,-21.3667,55.6167,73.78,87,38,13.8,light rain
414,Rio Gallegos,AR,2022-04-14 01:11:49,-51.6226,-69.2181,59.68,58,100,22.97,overcast clouds
415,Sijunjung,ID,2022-04-14 01:11:49,-0.6876,100.9537,75.9,88,99,0.45,overcast clouds
416,Ilulissat,GL,2022-04-14 01:11:49,69.2167,-51.1,19.42,79,75,13.8,light snow
417,Tilichiki,RU,2022-04-14 01:11:50,60.4667,166.1,22.08,84,100,9.66,overcast clouds
418,Antigonish,CA,2022-04-14 01:09:08,45.6169,-61.9986,35.82,94,99,1.99,overcast clouds
419,Praia Da Vitoria,PT,2022-04-14 01:11:50,38.7333,-27.0667,57.76,85,0,9.06,clear sky
420,Yulara,AU,2022-04-14 01:11:51,-25.2406,130.9889,87.64,20,87,6.91,overcast clouds
421,Hoi An,VN,2022-04-14 01:11:51,15.8794,108.335,76.96,85,59,2.68,broken clouds
422,Landskrona,SE,2022-04-14 01:11:51,55.8708,12.8302,47.98,98,100,8.37,overcast clouds
423,General Roca,AR,2022-04-14 01:11:52,-39.0333,-67.5833,61.39,29,0,6.73,clear sky
424,Palana,RU,2022-04-14 01:11:52,59.1167,159.9667,20.95,89,100,4.61,overcast clouds
425,Naushki,RU,2022-04-14 01:11:52,50.3828,106.1056,34.39,50,9,6.62,clear sky
426,Puerto Del Rosario,ES,2022-04-14 01:08:11,28.5004,-13.8627,64.15,72,100,18.41,overcast clouds
427,Grand Gaube,MU,2022-04-14 01:11:53,-20.0064,57.6608,78.39,83,29,7.0,scattered clouds
428,Whitianga,NZ,2022-04-14 01:11:53,-36.8333,175.7,65.01,54,21,3.6,few clouds
429,Luanda,AO,2022-04-14 01:11:53,-8.8368,13.2343,76.68,90,49,8.12,scattered clouds
430,Husavik,IS,2022-04-14 01:11:54,66.0449,-17.3389,33.6,83,50,15.5,scattered clouds
431,Kayes,ML,2022-04-14 01:11:54,14.0,-11.0,90.03,11,100,3.36,overcast clouds
432,Tabuk,PH,2022-04-14 01:11:55,17.4189,121.4443,81.46,71,79,0.96,broken clouds
433,Geraldton,AU,2022-04-14 01:11:55,-28.7667,114.6,66.61,77,0,11.5,clear sky
434,Port Blair,IN,2022-04-14 01:11:55,11.6667,92.75,78.84,94,20,2.3,few clouds
435,Bilma,NE,2022-04-14 01:11:56,18.6853,12.9164,84.04,8,97,7.27,overcast clouds
436,Price,US,2022-04-14 01:11:56,39.5994,-110.8107,39.11,35,20,13.8,few clouds
437,Khurba,RU,2022-04-14 01:11:57,50.4072,136.8819,32.41,82,100,7.83,light snow
438,Berbera,SO,2022-04-14 01:11:57,10.4396,45.0143,81.03,80,10,4.94,clear sky
439,Dawei,MM,2022-04-14 01:11:57,14.0833,98.2,82.38,71,89,2.44,overcast clouds
440,Ouadda,CF,2022-04-14 01:11:58,8.0777,22.4007,70.77,76,100,3.67,overcast clouds
441,Irig,RS,2022-04-14 01:11:58,45.1011,19.8583,46.04,61,0,3.42,clear sky
442,Mezen,RU,2022-04-14 01:11:58,65.8522,44.24,27.05,92,100,7.72,overcast clouds
443,Walvis Bay,NA,2022-04-14 01:11:59,-22.9575,14.5053,57.09,85,4,6.29,clear sky
444,Nelson Bay,AU,2022-04-14 01:11:59,-32.7167,152.15,73.09,76,76,9.19,broken clouds
445,Puri,IN,2022-04-14 01:11:59,19.8,85.85,81.12,85,14,23.87,few clouds
446,Tautira,PF,2022-04-14 01:12:00,-17.7333,-149.15,81.79,74,32,18.75,scattered clouds
447,Umm Lajj,SA,2022-04-14 01:12:00,25.0213,37.2685,73.08,67,98,10.25,overcast clouds
448,Kuryk,KZ,2022-04-14 01:12:00,43.2,51.65,49.71,65,0,13.13,clear sky
449,Vokhtoga,RU,2022-04-14 01:12:01,58.8147,41.0461,33.78,81,100,9.24,overcast clouds
450,Sur,OM,2022-04-14 01:12:01,22.5667,59.5289,85.05,32,7,5.75,clear sky
451,Bubaque,GW,2022-04-14 01:12:02,11.2833,-15.8333,75.15,74,99,18.61,overcast clouds
452,Mamontovka,RU,2022-04-14 01:12:02,55.9994,37.8142,34.02,94,13,9.95,few clouds
453,Sibolga,ID,2022-04-14 01:12:02,1.7427,98.7792,80.53,78,98,1.36,overcast clouds
454,Karratha,AU,2022-04-14 01:12:03,-20.7377,116.8463,88.09,27,0,3.74,clear sky
455,Ndola,ZM,2022-04-14 01:12:03,-12.9587,28.6366,60.33,97,100,3.33,overcast clouds
456,Moree,AU,2022-04-14 01:12:04,-29.4667,149.85,71.76,42,0,8.84,clear sky
457,Turukhansk,RU,2022-04-14 01:12:04,65.8167,87.9833,32.07,99,100,6.91,snow
458,Wukari,NG,2022-04-14 01:08:11,7.85,9.7833,76.01,78,100,6.53,moderate rain
459,San Lorenzo,PY,2022-04-14 01:12:05,-25.3333,-57.5333,68.94,64,0,16.11,clear sky
460,Myitkyina,MM,2022-04-14 01:12:05,25.3833,97.4,74.39,82,97,3.18,overcast clouds
461,Bathsheba,BB,2022-04-14 01:12:06,13.2167,-59.5167,79.41,69,40,17.27,scattered clouds
462,Seabra,BR,2022-04-14 01:13:06,-12.4186,-41.7703,70.32,79,79,0.6,broken clouds
463,Rawson,AR,2022-04-14 01:13:06,-43.3002,-65.1023,61.12,42,4,6.51,clear sky
464,Resistencia,AR,2022-04-14 01:10:55,-27.4606,-58.9839,64.09,75,0,8.05,clear sky
465,Pita,GN,2022-04-14 01:13:07,10.8333,-12.5833,78.91,59,100,3.96,overcast clouds
466,Porto Velho,BR,2022-04-14 01:09:14,-8.7619,-63.9039,78.85,94,20,2.3,few clouds
467,Douentza,ML,2022-04-14 01:13:07,14.9951,-2.9517,86.45,9,100,1.72,overcast clouds
468,Moose Factory,CA,2022-04-14 01:13:08,51.2585,-80.6094,28.38,86,100,6.91,overcast clouds
469,Berdavan,AM,2022-04-14 01:13:08,41.205,44.9997,30.78,80,5,4.74,clear sky
470,Fort Nelson,CA,2022-04-14 01:13:09,58.8053,-122.7002,25.21,69,100,5.35,overcast clouds
471,Kropotkin,RU,2022-04-14 01:13:09,45.4375,40.5756,42.8,65,98,25.59,overcast clouds
472,Taybad,IR,2022-04-14 01:13:10,34.74,60.7756,67.15,19,36,2.8,scattered clouds
473,Svetlaya,RU,2022-04-14 01:13:10,46.5389,138.3297,37.98,71,82,4.61,broken clouds
474,Port-Cartier,CA,2022-04-14 01:13:11,50.0334,-66.8654,30.2,98,74,4.52,broken clouds
475,Mancio Lima,BR,2022-04-14 01:13:11,-7.6142,-72.8958,72.84,99,100,2.66,overcast clouds
476,Shetpe,KZ,2022-04-14 01:13:11,44.1667,52.1167,46.92,69,0,14.94,clear sky
477,Urengoy,RU,2022-04-14 01:13:12,65.9667,78.3667,33.39,100,100,4.74,overcast clouds
478,Weihai,CN,2022-04-14 01:13:12,37.5017,122.1136,50.72,73,100,6.78,overcast clouds
479,Tambacounda,SN,2022-04-14 01:13:13,13.7539,-13.7586,86.32,23,100,11.56,overcast clouds
480,Bowen,AU,2022-04-14 01:13:13,-20.0167,148.2333,81.66,59,62,19.28,broken clouds
481,Kaputa,ZM,2022-04-14 01:13:13,-8.4689,29.6619,67.46,92,68,2.24,light rain
482,Hay River,CA,2022-04-14 01:10:00,60.8156,-115.7999,16.07,76,75,4.88,broken clouds
483,Hannibal,US,2022-04-14 01:12:12,39.7084,-91.3585,36.7,84,95,14.29,overcast clouds
484,Nhulunbuy,AU,2022-04-14 01:13:14,-12.2333,136.7667,88.41,70,75,12.66,broken clouds
485,Mao,ES,2022-04-14 01:08:35,39.8885,4.2658,55.96,94,100,10.36,overcast clouds
486,Mount Gambier,AU,2022-04-14 01:13:15,-37.8333,140.7667,67.5,36,100,7.23,overcast clouds
487,Pimentel,PE,2022-04-14 01:13:15,-6.8367,-79.9342,67.42,84,53,14.92,broken clouds
488,Atar,MR,2022-04-14 01:13:15,20.5169,-13.0499,73.74,26,0,9.06,clear sky
489,Los Llanos De Aridane,ES,2022-04-14 01:13:16,28.6585,-17.9182,60.55,95,75,19.57,broken clouds
490,Sinjar,IQ,2022-04-14 01:13:16,36.3209,41.8754,47.01,31,3,8.19,clear sky
491,Mayo,US,2022-04-14 01:13:17,38.8876,-76.5119,80.76,65,0,6.91,clear sky
492,Reconquista,AR,2022-04-14 01:13:17,-29.15,-59.65,55.22,66,0,7.29,clear sky
493,San Cristobal,VE,2022-04-14 01:13:18,7.7669,-72.225,77.18,69,97,2.01,overcast clouds
494,Manali,IN,2022-04-14 01:13:18,13.1667,80.2667,83.07,89,77,5.91,broken clouds
495,Vrchlabi,CZ,2022-04-14 01:13:18,50.627,15.6094,51.78,80,100,2.24,overcast clouds
496,Nemuro,JP,2022-04-14 01:13:19,43.3236,145.575,33.55,71,18,6.73,few clouds
497,Melfort,CA,2022-04-14 01:13:19,52.8667,-104.6177,24.62,93,100,16.73,light snow
498,Popondetta,PG,2022-04-14 01:13:19,-8.7537,148.2534,88.81,56,100,4.65,overcast clouds
499,Richards Bay,ZA,2022-04-14 01:13:20,-28.783,32.0377,68.34,81,2,6.22,clear sky
500,Jalu,LY,2022-04-14 01:13:20,29.0331,21.5482,64.76,25,87,13.47,overcast clouds
501,Nanortalik,GL,2022-04-14 01:13:20,60.1432,-45.2371,35.06,83,100,2.62,overcast clouds
502,Asau,RO,2022-04-14 01:13:21,46.4333,26.4,49.12,51,96,4.52,overcast clouds
503,San Juan Bautista,PE,2022-04-14 01:13:21,-14.0108,-75.7358,68.47,66,0,3.76,clear sky
504,Okhotsk,RU,2022-04-14 01:14:22,59.3833,143.3,22.57,66,12,16.93,few clouds
505,Sao Gabriel Da Cachoeira,BR,2022-04-14 01:14:22,-0.1303,-67.0892,77.04,89,98,2.21,overcast clouds
506,Lovozero,RU,2022-04-14 01:14:22,68.005,35.0117,17.65,96,100,1.41,overcast clouds
507,Fukue,JP,2022-04-14 01:14:23,32.6881,128.8419,59.36,100,75,19.57,shower rain
508,Palmira,CO,2022-04-14 01:10:07,3.5394,-76.3036,74.68,69,75,6.91,broken clouds
509,Varhaug,NO,2022-04-14 01:14:23,58.6147,5.6457,44.85,89,100,8.41,light rain
510,Luwuk,ID,2022-04-14 01:14:24,-0.9516,122.7875,84.65,69,96,4.72,overcast clouds
511,Diego De Almagro,CL,2022-04-14 01:14:24,-26.3667,-70.05,59.88,38,0,0.45,clear sky
512,Alta Floresta,BR,2022-04-14 01:14:24,-9.8756,-56.0861,74.26,91,11,2.04,few clouds
513,Wasilla,US,2022-04-14 01:14:25,61.5814,-149.4394,47.75,45,0,7.0,haze
514,Kibala,TD,2022-04-14 01:14:25,9.1104,18.3463,79.47,60,66,5.08,broken clouds
515,Mega,ET,2022-04-14 01:14:25,4.05,38.3,61.57,79,44,5.77,scattered clouds
516,Tiangua,BR,2022-04-14 01:14:26,-3.7322,-40.9917,67.1,99,91,2.95,overcast clouds
517,Kasama,ZM,2022-04-14 01:14:26,-10.2129,31.1808,60.06,98,17,2.21,few clouds
518,Berlevag,NO,2022-04-14 01:14:27,70.8578,29.0864,21.0,86,90,5.39,overcast clouds
519,Zhuanghe,CN,2022-04-14 01:14:27,39.7008,122.9911,52.38,45,19,6.98,few clouds
520,Dmitriyevka,RU,2022-04-14 01:14:27,54.75,55.3333,42.35,88,89,5.93,overcast clouds
521,Kabale,UG,2022-04-14 01:14:28,-1.2486,29.9899,57.16,92,64,2.8,broken clouds
522,Funadhoo,MV,2022-04-14 01:14:28,6.15,73.2667,84.07,71,100,8.34,overcast clouds
523,Eureka,US,2022-04-14 01:14:29,40.8021,-124.1637,47.68,77,100,11.01,light rain
524,Saint-Leu,RE,2022-04-14 01:14:29,-21.15,55.2833,74.26,81,19,4.38,light rain
525,Marsh Harbour,BS,2022-04-14 01:14:29,26.5412,-77.0636,75.18,73,100,18.57,overcast clouds
