City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
261,Yerbogachen,RU,2022-04-07 22:50:46,61.2767,108.0108,26.19,94,100,8.97,overcast clouds
262,Samarai,PG,2022-04-07 22:50:47,-10.6167,150.6667,82.72,75,96,11.99,light rain
263,Kholodnyy,RU,2022-04-07 22:50:48,62.7167,147.95,12.96,86,100,1.34,overcast clouds
264,Clarence Town,AU,2022-04-07 22:50:48,-32.5833,151.7833,73.94,87,80,6.49,light rain
265,Luzhou,CN,2022-04-07 22:51:49,28.8724,105.4405,62.64,70,74,1.88,broken clouds
266,Kununurra,AU,2022-04-07 22:51:49,-15.7667,128.7333,78.78,94,98,3.44,overcast clouds
267,Glendive,US,2022-04-07 22:51:50,47.1053,-104.7125,51.76,35,20,20.71,few clouds
268,Morondava,MG,2022-04-07 22:51:51,-20.2833,44.2833,76.51,72,1,9.46,clear sky
269,Santa Cruz,BO,2022-04-07 22:50:05,-17.8,-63.1667,84.25,61,40,11.5,scattered clouds
270,Kenai,US,2022-04-07 22:51:52,60.5544,-151.2583,46.02,65,0,8.05,clear sky
271,Amapa,BR,2022-04-07 22:51:53,1.0,-52.0,73.18,98,95,3.67,overcast clouds
272,Tecoanapa,MX,2022-04-07 22:51:53,16.5167,-98.75,82.51,62,100,7.7,overcast clouds
273,Camaqua,BR,2022-04-07 22:51:54,-30.8511,-51.8122,65.89,96,100,1.68,light rain
274,Pacific Grove,US,2022-04-07 22:48:41,36.6177,-121.9166,82.89,58,20,3.87,few clouds
275,Okhotsk,RU,2022-04-07 22:51:55,59.3833,143.3,26.24,92,100,11.79,light snow
276,Monywa,MM,2022-04-07 22:51:55,22.1167,95.1333,86.43,40,94,1.66,overcast clouds
277,Ulladulla,AU,2022-04-07 22:47:29,-35.35,150.4667,65.3,87,100,9.78,overcast clouds
278,Mahanje,TZ,2022-04-07 22:51:56,-9.9333,35.3333,63.01,96,6,3.13,clear sky
279,Rio Verde De Mato Grosso,BR,2022-04-07 22:51:56,-18.9181,-54.8442,79.39,71,51,3.69,broken clouds
280,Baruun-Urt,MN,2022-04-07 22:51:57,46.6806,113.2792,47.26,45,100,14.52,overcast clouds
281,College,US,2022-04-07 22:51:57,64.8569,-147.8028,42.75,49,40,4.61,scattered clouds
282,Saint Anthony,US,2022-04-07 22:51:58,45.0205,-93.218,34.93,83,100,19.57,overcast clouds
283,Mahon,ES,2022-04-07 22:51:59,39.8885,4.2658,57.76,72,0,11.5,clear sky
284,Dunedin,NZ,2022-04-07 22:52:00,-45.8742,170.5036,57.79,59,100,21.0,overcast clouds
285,Lorengau,PG,2022-04-07 22:52:01,-2.0226,147.2712,81.82,83,100,16.46,overcast clouds
286,Ancud,CL,2022-04-07 22:52:01,-41.8697,-73.8203,57.22,87,97,1.86,overcast clouds
287,Codrington,AU,2022-04-07 22:52:02,-38.2667,141.9667,61.93,74,4,10.94,clear sky
288,Lasa,IT,2022-04-07 22:52:02,46.6166,10.7002,45.48,96,94,5.35,overcast clouds
289,Barra Patuca,HN,2022-04-07 22:52:03,15.8,-84.2833,82.51,73,41,15.66,scattered clouds
290,Husavik,IS,2022-04-07 22:52:04,66.0449,-17.3389,25.38,85,100,3.04,overcast clouds
291,Tokur,RU,2022-04-07 22:52:04,53.1333,132.9,9.27,91,98,3.58,overcast clouds
292,Nkoteng,CM,2022-04-07 22:52:05,4.5167,12.0333,74.19,85,55,4.16,broken clouds
293,Rovaniemi,FI,2022-04-07 22:52:06,66.5,25.7167,24.21,100,0,10.36,clear sky
294,Maniitsoq,GL,2022-04-07 22:52:06,65.4167,-52.9,16.7,88,22,11.3,few clouds
295,Conceicao Da Barra,BR,2022-04-07 22:52:07,-18.5933,-39.7322,75.22,90,22,5.3,few clouds
296,Aksarka,RU,2022-04-07 22:52:07,66.5606,67.7975,-5.1,100,100,6.82,overcast clouds
297,Cayenne,GF,2022-04-07 22:52:08,4.9333,-52.3333,76.08,1,75,5.75,moderate rain
298,Kruisfontein,ZA,2022-04-07 22:52:08,-34.0033,24.7314,56.88,81,27,7.27,scattered clouds
299,Sonqor,IR,2022-04-07 22:52:09,34.7837,47.6004,46.87,63,23,5.68,few clouds
300,Aleksandrov Gay,RU,2022-04-07 22:52:09,50.147,48.5704,47.46,78,76,9.55,broken clouds
301,Zhezkazgan,KZ,2022-04-07 22:52:10,47.8043,67.7144,38.88,72,6,10.13,clear sky
302,Luganville,VU,2022-04-07 22:52:11,-15.5333,167.1667,82.2,81,100,7.34,overcast clouds
303,Blyth,GB,2022-04-07 22:52:12,55.1271,-1.5086,37.47,83,20,11.5,few clouds
304,Amalapuram,IN,2022-04-07 22:52:12,16.5833,82.0167,75.61,96,10,1.19,clear sky
305,Sola,VU,2022-04-07 22:52:13,-13.8833,167.55,82.8,77,93,16.53,overcast clouds
306,Rabo De Peixe,PT,2022-04-07 22:49:12,37.8,-25.5833,58.51,100,75,12.66,mist
307,Canico,PT,2022-04-07 22:52:13,32.6333,-16.85,59.72,82,20,4.61,few clouds
308,Mackay,AU,2022-04-07 22:52:14,-21.15,149.2,81.68,83,75,14.97,broken clouds
309,Puerto Madryn,AR,2022-04-07 22:53:15,-42.7692,-65.0385,58.35,87,100,16.33,overcast clouds
310,Broome,US,2022-04-07 22:53:15,42.2506,-75.833,48.45,83,100,1.99,light rain
311,Christchurch,NZ,2022-04-07 22:53:16,-43.5333,172.6333,60.91,74,0,8.05,clear sky
312,Shubarshi,KZ,2022-04-07 22:53:16,48.5872,57.1869,43.48,75,4,3.04,clear sky
313,Sistranda,NO,2022-04-07 22:53:17,63.7256,8.834,28.36,62,6,21.09,clear sky
314,Cetraro,IT,2022-04-07 22:53:17,39.5166,15.9416,56.25,94,59,6.6,broken clouds
315,Miles City,US,2022-04-07 22:53:17,46.4083,-105.8406,49.8,32,22,16.69,few clouds
316,Torit,SS,2022-04-07 22:53:18,4.4133,32.5678,77.68,44,83,3.51,broken clouds
317,Mitsamiouli,KM,2022-04-07 22:53:18,-11.3847,43.2844,80.94,73,15,3.74,few clouds
318,Totness,SR,2022-04-07 22:53:19,5.8833,-56.3167,77.63,85,33,9.69,scattered clouds
319,Graciano Sanchez,MX,2022-04-07 22:53:19,23.9167,-99.2833,81.55,20,72,6.96,broken clouds
320,Namibe,AO,2022-04-07 22:53:20,-15.1961,12.1522,71.33,74,1,2.3,clear sky
321,Altona,DE,2022-04-07 22:53:21,53.55,9.9333,43.07,91,100,23.02,overcast clouds
322,La Reforma,MX,2022-04-07 22:53:22,25.0833,-108.05,78.51,55,2,11.41,clear sky
323,Selkirk,CA,2022-04-07 22:53:12,50.1436,-96.8845,40.15,75,99,20.62,overcast clouds
324,Verkh-Usugli,RU,2022-04-07 22:53:23,52.7,115.1667,35.6,66,16,9.6,few clouds
325,Neuquen,AR,2022-04-07 22:48:39,-38.9516,-68.0591,73.29,49,0,3.44,clear sky
326,Lagoa,PT,2022-04-07 22:53:23,39.05,-27.9833,59.41,83,100,13.6,overcast clouds
327,Kudahuvadhoo,MV,2022-04-07 22:53:25,2.6708,72.8944,82.8,69,64,3.47,broken clouds
328,Ambunti,PG,2022-04-07 22:53:25,-4.2365,142.8448,76.35,95,100,1.92,overcast clouds
329,Joshimath,IN,2022-04-07 22:53:26,30.5667,79.5667,54.07,35,0,9.08,clear sky
330,Meulaboh,ID,2022-04-07 22:53:26,4.1363,96.1285,75.49,85,99,3.96,overcast clouds
331,Vostok,RU,2022-04-07 22:53:27,46.4856,135.8833,28.4,60,33,6.46,scattered clouds
332,Tiznit,MA,2022-04-07 22:53:27,29.5833,-9.5,57.42,66,0,2.24,clear sky
333,Kizilskoye,RU,2022-04-07 22:53:28,52.7255,58.8937,31.17,85,19,3.51,few clouds
334,Tuy Hoa,VN,2022-04-07 22:49:54,13.0833,109.3,71.19,87,98,8.1,overcast clouds
335,Wadena,US,2022-04-07 22:49:17,46.4425,-95.1361,33.55,69,100,13.8,overcast clouds
336,Oistins,BB,2022-04-07 22:51:27,13.0667,-59.5333,80.69,69,40,16.11,scattered clouds
337,Kloulklubed,PW,2022-04-07 22:53:29,7.0419,134.2556,77.5,82,100,15.05,overcast clouds
338,Werda,BW,2022-04-07 22:53:30,-25.2667,23.2833,64.29,31,56,8.59,broken clouds
339,Bozoum,CF,2022-04-07 22:53:30,6.3193,16.3799,75.13,69,76,3.51,broken clouds
340,Krasnyy Kut,RU,2022-04-07 22:53:31,50.95,46.9667,47.3,76,97,8.46,overcast clouds
341,Tura,IN,2022-04-07 22:53:31,25.5198,90.2201,70.14,80,8,4.29,clear sky
342,Montepuez,MZ,2022-04-07 22:53:32,-13.1256,38.9997,68.02,97,14,2.59,few clouds
343,Saint-Augustin,CA,2022-04-07 22:53:32,51.226,-58.6502,33.89,97,99,6.87,overcast clouds
344,Marawi,PH,2022-04-07 22:53:33,7.9986,124.2928,70.61,95,100,3.58,heavy intensity rain
345,Kokstad,ZA,2022-04-07 22:53:33,-30.5472,29.4241,46.89,93,100,2.26,overcast clouds
346,Rapid Valley,US,2022-04-07 22:51:54,44.0625,-103.1463,48.24,41,20,46.04,few clouds
347,Kilindoni,TZ,2022-04-07 22:53:34,-7.9139,39.6668,82.35,70,0,7.81,clear sky
348,Nabire,ID,2022-04-07 22:49:20,-3.3667,135.4833,78.75,86,99,1.86,overcast clouds
349,Evensk,RU,2022-04-07 22:53:34,61.95,159.2333,16.11,71,100,2.77,overcast clouds
350,Coihaique,CL,2022-04-07 22:50:44,-45.5752,-72.0662,56.01,81,20,3.44,few clouds
351,Kelvington,CA,2022-04-07 22:53:35,52.1667,-103.5343,33.06,82,87,5.3,overcast clouds
352,Tam Ky,VN,2022-04-07 22:53:35,15.5667,108.4833,67.08,92,90,4.72,overcast clouds
353,Goderich,CA,2022-04-07 22:53:36,43.7501,-81.7165,43.12,75,57,4.61,broken clouds
354,Smirnykh,RU,2022-04-07 22:53:36,49.75,142.8333,30.67,67,96,5.48,overcast clouds
355,Watsa,CD,2022-04-07 22:53:37,3.0372,29.5355,63.03,95,100,3.27,light rain
356,Itacoatiara,BR,2022-04-07 22:53:37,-3.1431,-58.4442,77.07,93,59,2.77,light rain
357,Hami,CN,2022-04-07 22:54:38,42.8,93.45,60.58,18,2,3.36,clear sky
358,Batagay-Alyta,RU,2022-04-07 22:54:38,67.8006,130.4114,2.77,85,49,2.89,scattered clouds
359,Buala,SB,2022-04-07 22:54:39,-8.145,159.5921,82.65,78,98,11.77,light rain
360,Carros,FR,2022-04-07 22:54:39,43.7894,7.184,59.45,61,0,19.57,clear sky
361,Barabinsk,RU,2022-04-07 22:54:40,55.3571,78.357,32.31,83,100,6.33,overcast clouds
362,Peterhead,GB,2022-04-07 22:54:40,57.5058,-1.7981,36.45,76,29,19.08,scattered clouds
363,Mount Gambier,AU,2022-04-07 22:54:41,-37.8333,140.7667,55.31,94,5,5.75,clear sky
364,Srednekolymsk,RU,2022-04-07 22:54:41,67.45,153.6833,3.85,86,42,8.19,scattered clouds
365,Polohy,UA,2022-04-07 22:54:42,47.4844,36.2536,49.23,76,78,13.56,broken clouds
366,Requena,ES,2022-04-07 22:54:42,39.4883,-1.1004,50.85,63,2,11.79,clear sky
367,Pisco,PE,2022-04-07 22:54:43,-13.7,-76.2167,69.85,78,0,26.46,clear sky
368,Cap Malheureux,MU,2022-04-07 22:54:43,-19.9842,57.6142,76.46,87,7,1.99,clear sky
369,Chokurdakh,RU,2022-04-07 22:54:44,70.6333,147.9167,-6.41,83,75,5.28,broken clouds
370,Nikki,BJ,2022-04-07 22:54:44,9.9401,3.2108,86.34,47,53,12.48,broken clouds
371,Rudnichnyy,RU,2022-04-07 22:54:45,59.617,52.4703,17.74,97,35,3.62,scattered clouds
372,Aguimes,ES,2022-04-07 22:54:45,27.9054,-15.4461,61.43,55,75,19.57,broken clouds
373,Vredendal,ZA,2022-04-07 22:54:46,-31.6683,18.5012,62.56,44,3,7.18,clear sky
374,Tevaitoa,PF,2022-04-07 22:54:47,-16.7833,-151.5,81.9,76,13,17.87,light rain
375,Baykit,RU,2022-04-07 22:54:48,61.67,96.37,21.51,96,100,4.54,overcast clouds
376,Nchelenge,ZM,2022-04-07 22:54:48,-9.3451,28.734,69.78,84,93,5.3,overcast clouds
377,Eirunepe,BR,2022-04-07 22:54:49,-6.6603,-69.8736,76.23,94,100,0.69,overcast clouds
378,Rio Maior,PT,2022-04-07 22:54:49,39.3373,-8.9391,58.44,80,76,3.0,broken clouds
379,Trinidad,BO,2022-04-07 22:53:28,-14.8333,-64.9,91.38,58,40,3.44,scattered clouds
380,Kindu,CD,2022-04-07 22:54:50,-2.95,25.95,68.63,99,100,1.25,overcast clouds
381,Maloy,NO,2022-04-07 22:54:51,61.9353,5.1136,37.13,57,63,19.37,broken clouds
382,Boda,CF,2022-04-07 22:54:52,4.3189,17.4695,75.45,70,16,1.97,light rain
383,Creel,MX,2022-04-07 22:54:54,27.75,-107.6333,74.1,12,33,0.74,scattered clouds
384,Hokitika,NZ,2022-04-07 22:54:54,-42.7167,170.9667,59.47,62,92,8.7,overcast clouds
385,Verkhnevilyuysk,RU,2022-04-07 22:54:55,63.4453,120.3167,5.83,95,88,5.28,overcast clouds
386,Caronport,CA,2022-04-07 22:54:55,50.4501,-105.8179,50.2,49,70,6.35,broken clouds
387,Zhovti Vody,UA,2022-04-07 22:54:56,48.3473,33.5003,45.25,73,91,6.38,overcast clouds
388,Los Llanos De Aridane,ES,2022-04-07 22:54:58,28.6585,-17.9182,58.75,80,40,10.36,scattered clouds
389,Jiehu,CN,2022-04-07 22:54:58,35.5428,118.455,54.57,92,0,4.63,clear sky
390,La Rioja,ES,2022-04-07 22:50:24,42.25,-2.5,46.18,77,99,8.03,overcast clouds
391,Constitucion,CL,2022-04-07 22:54:59,-35.3333,-72.4167,57.67,91,31,12.3,scattered clouds
392,Jeremie,HT,2022-04-07 22:55:00,18.65,-74.1167,79.3,78,45,5.39,scattered clouds
393,Caohai,CN,2022-04-07 22:55:01,26.8661,104.2841,43.86,70,52,5.95,broken clouds
394,Strezhevoy,RU,2022-04-07 22:55:01,60.7333,77.5889,27.07,98,91,4.59,light snow
395,Ambon,ID,2022-04-07 22:55:02,-3.6954,128.1814,82.54,78,40,3.44,scattered clouds
396,Pangkalanbuun,ID,2022-04-07 22:55:02,-2.6833,111.6167,72.66,98,96,2.51,overcast clouds
397,Nagothana,IN,2022-04-07 22:55:03,18.5333,73.1333,77.58,68,9,3.85,clear sky
398,Sarkand,KZ,2022-04-07 22:55:03,45.41,79.9186,59.61,49,100,8.3,overcast clouds
399,Kaeo,NZ,2022-04-07 22:55:04,-35.1,173.7833,67.32,91,98,9.1,overcast clouds
400,Praia Da Vitoria,PT,2022-04-07 22:56:04,38.7333,-27.0667,61.05,82,20,7.18,few clouds
401,Atar,MR,2022-04-07 22:56:05,20.5169,-13.0499,75.92,17,0,10.96,clear sky
402,Whyalla,AU,2022-04-07 22:56:05,-33.0333,137.5833,60.69,94,5,5.75,clear sky
403,Parabel,RU,2022-04-07 22:56:06,58.6978,81.4825,27.32,95,84,7.36,broken clouds
404,Tacna,PE,2022-04-07 22:56:06,-18.0056,-70.2483,66.4,64,0,10.36,clear sky
405,Ilulissat,GL,2022-04-07 22:53:27,69.2167,-51.1,3.18,96,28,3.11,scattered clouds
406,Bandarbeyla,SO,2022-04-07 22:56:07,9.4942,50.8122,79.11,81,65,6.78,broken clouds
407,Vaitape,PF,2022-04-07 22:56:07,-16.5167,-151.75,82.18,75,21,18.01,few clouds
408,Urusha,RU,2022-04-07 22:56:09,54.05,122.9,22.69,90,99,2.93,overcast clouds
409,Zharkovskiy,RU,2022-04-07 22:56:10,55.849,32.2697,43.88,96,100,10.33,overcast clouds
410,Kieta,PG,2022-04-07 22:56:11,-6.2167,155.6333,80.67,77,95,3.13,overcast clouds
411,Erenhot,CN,2022-04-07 22:56:11,43.6475,111.9767,50.18,26,41,10.8,scattered clouds
412,Lunenburg,CA,2022-04-07 22:56:12,44.3835,-64.3155,42.06,74,87,6.91,overcast clouds
413,Mayo,US,2022-04-07 22:53:47,38.8876,-76.5119,52.21,94,100,10.36,mist
414,Port Shepstone,ZA,2022-04-07 22:56:14,-30.7414,30.455,65.84,60,100,16.82,overcast clouds
415,Terrace Bay,CA,2022-04-07 22:56:14,48.7834,-87.1,33.21,85,100,16.82,overcast clouds
416,Great Yarmouth,GB,2022-04-07 22:56:15,52.6083,1.7305,39.45,81,48,15.3,scattered clouds
417,Karratha,AU,2022-04-07 22:56:15,-20.7377,116.8463,84.07,51,2,8.23,clear sky
418,Marsa Matruh,EG,2022-04-07 22:56:16,31.3525,27.2453,62.8,88,40,18.41,scattered clouds
419,Muzhi,RU,2022-04-07 22:56:16,65.3667,64.6667,5.85,96,100,5.64,overcast clouds
420,Songjianghe,CN,2022-04-07 22:56:16,42.1859,127.479,37.04,35,1,9.89,clear sky
421,Mecca,SA,2022-04-07 22:56:17,21.4267,39.8261,77.99,41,0,1.21,clear sky
422,Nantucket,US,2022-04-07 22:56:18,41.2835,-70.0995,48.34,86,100,29.1,overcast clouds
423,Huilong,CN,2022-04-07 22:56:18,31.8111,121.655,57.92,80,0,9.31,clear sky
424,Hualmay,PE,2022-04-07 22:56:19,-11.0964,-77.6139,70.36,80,90,12.06,overcast clouds
425,Burgeo,CA,2022-04-07 22:52:10,47.6167,-57.6152,36.81,80,35,9.55,scattered clouds
426,Maunabo,PR,2022-04-07 22:56:01,18.0072,-65.8993,79.29,82,22,10.51,few clouds
427,Gualaquiza,EC,2022-04-07 22:56:21,-3.4,-78.55,67.75,94,93,1.21,light rain
428,Fairbanks,US,2022-04-07 22:55:02,64.8378,-147.7164,42.22,53,0,4.61,clear sky
429,Lyubinskiy,RU,2022-04-07 22:56:22,55.1542,72.6925,37.08,96,100,9.42,overcast clouds
430,Nauta,PE,2022-04-07 22:56:23,-4.5061,-73.5757,76.35,93,90,1.36,overcast clouds
431,Tupik,RU,2022-04-07 22:56:23,54.4253,119.9327,21.65,94,99,2.66,overcast clouds
432,Rodbyhavn,DK,2022-04-07 22:56:24,54.6544,11.352,42.15,88,96,32.21,overcast clouds
433,Hinton,CA,2022-04-07 22:56:24,53.4001,-117.5857,51.93,63,100,4.79,overcast clouds
434,Sioux Lookout,CA,2022-04-07 22:56:25,50.1001,-91.917,37.47,48,100,9.22,overcast clouds
435,Concordia,AR,2022-04-07 22:56:25,-31.393,-58.0209,67.32,90,98,4.97,overcast clouds
436,Xining,CN,2022-04-07 22:55:56,36.6167,101.7667,43.92,28,82,2.89,broken clouds
437,Houma,US,2022-04-07 22:55:51,29.5958,-90.7195,73.0,29,0,11.01,clear sky
438,Killybegs,IE,2022-04-07 22:56:26,54.6333,-8.45,40.33,76,41,7.99,scattered clouds
439,Jimalalud,PH,2022-04-07 22:56:27,9.9797,123.1999,78.1,85,100,5.3,overcast clouds
440,Nanakuli,US,2022-04-07 22:56:27,21.3906,-158.1547,81.99,60,4,19.33,clear sky
441,Gallup,US,2022-04-07 22:56:28,35.5281,-108.7426,60.03,8,0,14.61,clear sky
442,Namtsy,RU,2022-04-07 22:56:28,62.7161,129.6658,13.24,95,96,3.42,overcast clouds
443,Sur,OM,2022-04-07 22:57:29,22.5667,59.5289,85.1,41,2,10.22,clear sky
444,Yumen,CN,2022-04-07 22:57:29,40.2833,97.2,55.27,16,5,13.33,clear sky
445,Leirvik,NO,2022-04-07 22:57:30,59.7798,5.5005,38.62,80,78,11.03,broken clouds
446,Lompoc,US,2022-04-07 22:55:53,34.6391,-120.4579,95.77,19,0,6.91,clear sky
447,Mahajanga,MG,2022-04-07 22:57:30,-15.7167,46.3167,78.82,89,40,6.91,scattered clouds
448,Carutapera,BR,2022-04-07 22:57:31,-1.195,-46.02,76.1,93,79,6.11,heavy intensity rain
449,Sibu,MY,2022-04-07 22:57:32,2.3,111.8167,73.71,94,40,2.3,scattered clouds
450,Hambantota,LK,2022-04-07 22:57:32,6.1241,81.1185,78.22,83,97,4.03,overcast clouds
451,Puebla,MX,2022-04-07 22:54:51,18.8333,-98.0,76.89,32,86,21.7,overcast clouds
452,Sobolevo,RU,2022-04-07 22:57:33,54.4299,31.8996,45.91,87,100,14.9,overcast clouds
453,Comodoro Rivadavia,AR,2022-04-07 22:57:33,-45.8667,-67.5,51.66,100,100,11.5,mist
454,Iisalmi,FI,2022-04-07 22:57:34,63.5592,27.1907,27.7,95,100,8.57,overcast clouds
455,Siderno,IT,2022-04-07 22:57:34,38.2779,16.302,51.33,79,9,18.19,clear sky
456,Antsohihy,MG,2022-04-07 22:54:20,-14.8796,47.9875,74.37,95,78,1.3,broken clouds
457,Boyolangu,ID,2022-04-07 22:57:35,-8.1181,111.8935,73.94,93,86,2.53,overcast clouds
458,Russell,US,2022-04-07 22:57:36,32.3502,-85.1999,72.68,33,4,11.48,clear sky
459,Santa Isabel Do Rio Negro,BR,2022-04-07 22:57:36,-0.4139,-65.0192,75.97,96,95,1.36,overcast clouds
460,Petropavlovsk-Kamchatskiy,RU,2022-04-07 22:57:37,53.0452,158.6483,32.59,100,100,2.24,overcast clouds
461,Aktash,RU,2022-04-07 22:57:37,50.3,87.7333,28.0,88,100,2.75,snow
462,Durban,ZA,2022-04-07 22:57:38,-29.8579,31.0292,64.02,86,100,1.01,overcast clouds
463,Skjervoy,NO,2022-04-07 22:57:38,70.0311,20.9714,23.0,70,100,9.22,overcast clouds
464,Kutum,SD,2022-04-07 22:57:38,14.2,24.6667,75.47,12,2,7.18,clear sky
465,Cairns,AU,2022-04-07 22:57:39,-16.9167,145.7667,84.11,77,54,6.91,broken clouds
466,Kungurtug,RU,2022-04-07 22:57:00,50.5994,97.5228,30.31,95,81,1.95,broken clouds
467,Peleduy,RU,2022-04-07 22:57:40,59.6289,112.7406,31.5,97,100,9.57,light snow
468,Capaci,IT,2022-04-07 22:57:40,38.1711,13.2393,58.6,72,0,16.11,clear sky
469,Kayes,ML,2022-04-07 22:57:41,14.0,-11.0,97.34,10,82,5.73,broken clouds
470,Lusambo,CD,2022-04-07 22:57:41,-4.9667,23.45,70.14,93,99,1.45,overcast clouds
471,Joensuu,FI,2022-04-07 22:57:42,62.6012,29.7632,32.49,89,100,6.91,overcast clouds
472,Gornopravdinsk,RU,2022-04-07 22:57:42,60.05,69.9,32.43,98,100,8.97,light snow
473,Lebork,PL,2022-04-07 22:57:43,54.5392,17.7501,44.15,77,62,19.71,broken clouds
474,Povenets,RU,2022-04-07 22:57:43,62.8487,34.8262,31.51,98,100,11.81,snow
475,Bandundu,CD,2022-04-07 22:57:43,-3.3167,17.3667,72.3,90,100,1.9,overcast clouds
476,Dillon,US,2022-04-07 22:57:44,34.4166,-79.3712,75.11,43,12,16.35,few clouds
477,Preobrazheniye,RU,2022-04-07 22:57:45,42.9019,133.9064,36.68,60,6,9.69,clear sky
478,Sangin,AF,2022-04-07 22:57:47,32.0728,64.8359,73.54,15,0,1.3,clear sky
479,Roald,NO,2022-04-07 22:55:39,62.5833,6.1333,39.76,80,20,19.57,few clouds
480,Ferme-Neuve,CA,2022-04-07 22:57:48,46.7001,-75.4493,39.43,95,100,13.09,overcast clouds
481,Svetlaya,RU,2022-04-07 22:57:48,46.5389,138.3297,34.5,52,66,6.73,broken clouds
482,Gondanglegi,ID,2022-04-07 22:57:49,-7.7479,112.0132,73.72,91,97,7.23,overcast clouds
483,Luanda,AO,2022-04-07 22:56:09,-8.8368,13.2343,78.8,83,75,6.91,broken clouds
484,Souillac,MU,2022-04-07 22:57:49,-20.5167,57.5167,79.18,83,40,10.36,light rain
485,Valasske Klobouky,CZ,2022-04-07 22:57:50,49.1406,18.0076,48.67,80,100,16.24,overcast clouds
486,Sembe,CG,2022-04-07 22:53:55,1.6481,14.5806,74.62,78,42,0.31,scattered clouds
487,Iqaluit,CA,2022-04-07 22:55:50,63.7506,-68.5145,17.33,73,40,2.3,scattered clouds
488,Sao Felix Do Xingu,BR,2022-04-07 22:55:26,-6.6447,-51.995,73.85,95,45,2.42,scattered clouds
489,Port Blair,IN,2022-04-07 22:55:40,11.6667,92.75,78.84,94,40,2.3,thunderstorm
490,Sao Raimundo Nonato,BR,2022-04-07 22:58:51,-9.0153,-42.6994,77.58,33,45,2.44,scattered clouds
491,Moerai,PF,2022-04-07 22:58:52,-22.4333,-151.3333,81.1,74,9,12.33,clear sky
492,Astoria,US,2022-04-07 22:58:52,46.1879,-123.8313,62.85,54,95,5.01,overcast clouds
493,Kananga,CD,2022-04-07 22:58:53,-5.8958,22.4178,70.25,83,44,2.35,scattered clouds
494,Shingu,JP,2022-04-07 22:58:53,33.7333,135.9833,59.22,51,0,2.8,clear sky
495,Sao Joao Da Barra,BR,2022-04-07 22:54:28,-21.6403,-41.0511,76.17,79,97,6.78,overcast clouds
496,Kedrovyy,RU,2022-04-07 22:58:54,56.1667,91.8167,30.87,96,76,4.63,broken clouds
497,Odweyne,SO,2022-04-07 22:58:54,9.4092,45.064,72.12,45,59,8.28,broken clouds
498,Atambua,ID,2022-04-07 22:58:54,-9.1061,124.8925,75.13,83,100,1.97,overcast clouds
499,Valleyview,CA,2022-04-07 22:58:55,55.0667,-117.2859,59.04,25,49,9.22,scattered clouds
500,Suffolk,US,2022-04-07 22:56:15,40.8668,-72.7996,51.85,93,100,13.8,overcast clouds
501,Turkistan,KZ,2022-04-07 22:58:55,43.0,68.0,62.29,51,63,7.2,broken clouds
502,Erzin,TR,2022-04-07 22:58:57,36.9559,36.2,60.73,75,94,0.16,overcast clouds
503,Srinagar,IN,2022-04-07 22:58:57,34.0833,74.8167,53.92,38,0,2.89,clear sky
504,Hurghada,EG,2022-04-07 22:55:34,27.2574,33.8129,82.44,14,0,8.05,clear sky
505,Richards Bay,ZA,2022-04-07 22:58:58,-28.783,32.0377,65.57,89,100,9.8,light rain
506,Novobirilyussy,RU,2022-04-07 22:58:58,56.9514,90.6661,29.57,95,60,5.12,broken clouds
507,Chumikan,RU,2022-04-07 22:58:59,54.7183,135.315,17.37,91,99,6.06,overcast clouds
508,La Ronge,CA,2022-04-07 22:58:59,55.1001,-105.2842,43.05,52,40,8.05,scattered clouds
509,Riyadh,SA,2022-04-07 22:54:06,24.6877,46.7219,77.14,9,2,6.24,clear sky
510,Pankovka,RU,2022-04-07 22:59:00,58.5,31.1999,37.06,99,100,8.14,overcast clouds
511,Nouakchott,MR,2022-04-07 22:59:00,18.0858,-15.9785,84.13,39,4,13.76,clear sky
512,Lufilufi,WS,2022-04-07 22:59:01,-13.8745,-171.5986,83.98,78,100,13.31,light rain
513,Basco,PH,2022-04-07 22:59:01,20.4487,121.9702,74.79,74,100,30.87,overcast clouds
514,Sladkovo,RU,2022-04-07 22:59:02,55.5284,70.3385,33.66,98,98,9.37,snow
515,Gao,ML,2022-04-07 22:59:03,16.6362,1.637,90.19,7,0,7.78,clear sky
516,Kannur,IN,2022-04-07 22:59:04,11.8675,75.3576,79.54,88,68,4.29,broken clouds
517,Gbadolite,CD,2022-04-07 22:55:09,4.2833,21.0167,72.18,94,91,5.32,light rain
518,Ca Mau,VN,2022-04-07 22:59:04,9.1769,105.15,76.14,86,99,3.8,overcast clouds
519,Big Bend,SZ,2022-04-07 22:59:05,-26.8167,31.9333,68.09,77,100,0.0,overcast clouds
520,Haines Junction,CA,2022-04-07 22:59:06,60.7522,-137.5108,39.15,48,100,5.75,overcast clouds
521,Grand Gaube,MU,2022-04-07 22:59:06,-20.0064,57.6608,79.2,87,11,3.0,few clouds
522,Bastia,FR,2022-04-07 22:57:33,42.6667,9.3333,63.03,64,0,21.0,clear sky
523,Ust-Kulom,RU,2022-04-07 22:59:07,61.6864,53.6902,30.72,97,100,5.19,overcast clouds
